having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.9855404,1.0,0.9055786,0.6354743,1.0,0.0,0.0,0.61729205,0.0,0.90505445,0.9879473,0.9299295,0.38270795,0.0,0.0,0.0,1.0,1.0,0.25426233,1.0,0.781281,1.0,1.0,0.736225,0.75307983,1.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.37689686,0.61729205,1.0,0.52699184,1.0,1.0,0.0,0.0,0.12742639,0.0,0.8898898,0.8754325,0.0,0.8899524,0.60298836,0.89593303,0.79681265,0.83336353,1.0,0.0,0.0,0.8233052,0.0,0.9947653
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.9261373,0.0,0.0676167,0.02018185,0.0,0.0,0.0,1.0,0.95839536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9887625,0.0,0.9864584,1.0,0.9034459
0.049984246,0.0,0.42382517,0.7651234,0.7032006,0.0,1.0,0.0,1.0,1.0,0.94636244,1.0,0.0,0.58168066,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5364155,1.0,1.0,1.0,0.030993387,0.520539,0.98957294,0.7428572
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
0.0,0.0,1.0,1.0,0.9908993,0.0,0.84539104,0.54288733,0.38270795,1.0,0.58298606,1.0,0.0,0.0,0.38270795,0.0,0.72153795,0.8325831,0.8831227,0.87771046,0.99118304,1.0,0.94953406,0.0,1.0,0.0,0.0,0.7409073,1.0,0.6371786
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.7407983,0.0,0.0,0.0,0.5149932,1.0,0.89416236,1.0,0.0,0.0,0.0,0.8139475,0.0,0.7557625,1.0,1.0,0.0,1.0,0.0,0.9883396,1.0,0.0,0.38270795,0.0,0.588357,0.47597292,1.0
1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
0.0,0.0,0.78956044,0.8317776,1.0,0.0,0.0,0.61729205,0.0,1.0,1.0,1.0,0.643808,0.0,0.0,0.0,0.87474585,1.0,0.48251826,1.0,0.9770095,1.0,1.0,1.0,1.0,0.0,0.0,0.38270795,0.0,0.77284944
-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.0,0.0,0.76701456,0.0,0.85641295,0.033016264,0.25291997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.059423223,0.58401,0.0,1.0,0.05293658,1.0,1.0,0.0,1.0,0.0,0.92162657,0.0,0.9488402,1.0,0.88643485,0.0
0.9710982,0.0,0.95496863,1.0,0.6899384,0.11205664,0.0,0.0,0.0,1.0,0.6516301,0.9469007,0.6448062,0.0,0.4702897,0.0,1.0,0.8689093,0.092782274,0.8385211,0.9676328,1.0,0.6219144,0.0,0.0,0.0,0.0,0.23506466,0.7407968,1.0
0.25526622,0.0,0.9450944,1.0,1.0,0.0320037,0.54208684,0.0,1.0,0.9267807,0.87920153,0.94785583,0.0,0.0,1.0,0.0,0.4949014,0.9294774,0.329833,1.0,0.6183169,1.0,0.75546324,0.7495352,0.0,0.79579115,0.0,0.75357866,1.0,0.76350313
0.0,0.043377697,1.0,0.78337634,1.0,0.01694192,0.23122558,0.0026599616,1.0,1.0,0.7583016,0.97727615,0.0,0.0,0.0,0.016331144,1.0,0.75031215,0.0,0.3076749,1.0,0.7928462,0.67428195,0.0078113973,1.0,0.0,0.8247915,0.64618844,0.6997676,0.6566654
0.0,0.0,1.0,0.0,0.6952165,0.0,0.8054141,0.65947485,1.0,0.0,0.0,1.0,0.0,0.0,0.4777685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,0.62530184,0.9781829,0.9597033,0.0,0.0,0.5272468,1.0,1.0,0.74843633,1.0,0.0,0.0,0.0,0.0,0.89177966,0.53817284,0.12941228,1.0,1.0,0.41009867,1.0,0.8915237,0.6048438,0.8255557,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.0,0.85437286,0.7876724,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1702314,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6237148,1.0,0.5713404,1.0,0.67069846,0.23572613,0.84018826
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.04308626,0.0,1.0,0.93848765,1.0,0.031018943,0.237098,0.0,0.9716933,1.0,1.0,0.81433594,1.0,0.0,0.34597853,0.0,0.936927,0.52624595,0.18172216,0.36002785,0.94657725,0.9327903,1.0,0.11234768,0.9167869,0.07468042,0.52590144,0.5897019,0.39098102,0.35682422
0.8577132,0.0,0.9778634,1.0,0.9421629,0.0,0.9606887,0.0,0.74991834,0.17026256,0.71406215,1.0,0.01309143,0.555771,0.43134767,0.0,0.6999561,0.7783883,0.33788794,0.69488263,1.0,0.7786579,0.82394385,0.7463387,1.0,1.0,0.0,0.788467,0.13372363,0.67250377
0.0,0.0,0.918175,0.5976453,1.0,0.118566364,0.0,0.0,1.0,1.0,1.0,0.98755944,0.0,0.0,0.0,0.0,0.5253686,0.17026256,0.39823532,1.0,1.0,1.0,0.6899548,1.0,1.0,0.8263362,0.0,0.99690086,0.02159018,1.0
0.835929,0.0,0.3856444,1.0,0.8694419,0.1681819,0.86785775,0.0,0.0,0.96420527,1.0,0.8023217,0.0,0.0,0.6636144,0.0,0.0,0.8497011,0.4135186,1.0,0.25526622,1.0,1.0,0.0,0.6136007,0.0,0.0,0.7321402,0.0,1.0
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.38270795,1.0,0.7723263,0.0,0.80862176,0.0,0.0,1.0,1.0,0.8669754,1.0,0.099641666,0.0,0.0,1.0,1.0,0.20414633,0.86043936,1.0,1.0,1.0,0.0,0.82264,0.61729205,0.8604135,1.0,0.0,0.38270795
-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.04151088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61729205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6445571,0.0,0.0,0.0,0.0,0.69710267,0.0,1.0,0.69634783
0.0,0.24880919,0.8714399,0.944314,0.6271949,0.1062094,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.33717006,0.0,1.0,0.9246438,0.0,1.0,1.0,0.973312,0.44362906,0.39357522,1.0,0.046834394,0.79506624,0.8623697,0.73411787,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0550952,0.12221187,0.0,0.0,0.0,0.09089249,0.884209,0.0,0.38270795,0.0,0.0,0.0,0.42962134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89140004,1.0,0.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0
0.443049,0.0,0.56683886,1.0,1.0,0.11991438,0.0,0.0,0.13700527,0.7973467,1.0,1.0,0.77635515,0.0,0.58827996,0.0,1.0,0.98203135,0.17758048,1.0,0.84264666,1.0,1.0,1.0,1.0,0.32432878,0.0,0.895855,0.15070423,1.0
1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0
0.9684383,0.0,0.68204135,0.5566112,1.0,0.085725576,0.0,0.0,1.0,0.89139384,1.0,0.56521565,0.0,0.7447338,0.0,0.0,0.69511044,0.85140526,0.0,1.0,0.57005686,1.0,1.0,0.48946756,0.0,0.0,0.0,0.0,0.7406912,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0
1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.5414219,0.69269454,0.02296853,0.0,0.18926933,0.896118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92790145,0.0,0.0,1.0,0.0,0.99472225,0.0,0.47213644,0.0,0.0,0.8023441,1.0,1.0
-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0
0.0,0.0,0.9073797,0.0,1.0,0.3561833,0.09128665,0.0,1.0,1.0,1.0,0.66699857,0.0,0.0,0.0,0.0,1.0,0.1280886,0.0,0.22009087,1.0,0.75600857,1.0,0.2815354,1.0,0.0,1.0,0.96565425,1.0,0.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7418326,0.0,0.63608813,1.0,0.45954955,0.13670038,0.0,0.018783256,0.49545038,1.0,1.0,1.0,0.0,0.3069398,0.0,0.0,0.4634661,0.9208101,0.41543204,1.0,0.9892349,0.7122796,0.9390744,0.0,1.0,0.0,0.5068865,0.5013829,0.17328218,1.0
-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0
1.0,0.89810836,0.9595675,0.91345644,1.0,0.0,0.0,0.52246547,0.97935677,1.0,0.9104087,0.93263066,0.0,0.0,0.0,1.0,0.5071831,1.0,0.24641985,0.7408875,1.0,1.0,1.0,0.38270795,1.0,0.19160971,0.0,1.0,0.0,0.8174956
0.0,0.0,1.0,0.04868713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.105415784,0.0,0.0,1.0,0.37888366,0.0,1.0,0.0,0.0,1.0,0.87259275,1.0,0.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
0.87782526,0.0,1.0,1.0,1.0,0.1533659,0.54487574,0.0,0.0,1.0,0.5994067,0.70533955,0.26254645,0.0,0.0,0.0,0.17026256,1.0,0.0,0.71175575,1.0,1.0,0.6478775,0.0,0.0,0.0,0.0,1.0,1.0,0.92805356
1.0,0.0,0.8925842,1.0,0.6395013,0.0,0.007439942,0.5452589,1.0,1.0,0.51280093,0.78390145,0.0,0.0,0.12409729,0.0,0.7290481,1.0,0.0,1.0,1.0,1.0,1.0,0.6900053,0.0,0.0,0.0,0.85705435,1.0,1.0
1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,0.0,0.7459574,1.0,1.0,0.0,0.0,0.0,0.0,0.5772284,1.0,1.0,0.0,0.61729205,0.0,0.0,1.0,0.88613224,0.0,1.0,0.92188126,0.6750854,0.6844512,0.0,0.73013955,1.0,0.0,1.0,0.0,0.8826174
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.6791146,0.31091338,1.0,0.0,0.0,0.070685565,0.99782395,1.0,1.0,0.5503968,1.0,0.6303958,0.45193237,0.0,0.42141894,0.89769274,0.0,0.8364705,1.0,1.0,0.30153286,0.0,0.64699167,1.0,0.0,1.0,0.0,0.7745802
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.2686858,0.7447338,0.0,1.0,0.6019715,1.0,0.0,0.0,0.0,0.0,0.0,0.6456054,0.0,1.0,1.0,0.4648891,0.9835687,1.0,0.0,0.0,0.0,0.8720678,0.0,0.14752895,0.83685625
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.8824025,1.0,0.729714,0.0,0.9392721,0.5219226,0.0,0.65618706,0.7899939,1.0,1.0,0.0,1.0,0.0,0.51323605,1.0,0.07914705,0.79693025,0.9063037,0.9752468,0.88361114,0.9911284,1.0,0.4492119,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8064982,1.0,1.0,0.09518704,0.0,0.0,0.0,0.84224385,1.0,1.0,0.0,0.0,0.0,0.0029242933,0.9540111,0.37132573,0.3944307,0.8042042,0.9178704,0.92092663,0.40134704,1.0,0.5571351,0.0,0.69463277,1.0,0.736246,0.5008501
-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.96177405,1.0,1.0,1.0,0.60707116,0.0,0.0,0.8117807,0.0,1.0,0.6845688,1.0,0.51336217,0.0,0.3463986,0.6986952,1.0,0.9620553,0.39279398,1.0,0.8728579,0.9446455,1.0,0.93039757,0.0,1.0,0.0,0.0,1.0,0.8012922
1.0,0.0,0.9678266,1.0,1.0,0.0,0.0,0.5982157,1.0,0.9223905,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.957382,1.0,1.0,0.50579655,1.0,0.77676594,0.0,0.7632232,0.80930585,1.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
